Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition,noise
13,Assess loan risk,2017-09-25 15:14:31.807,Variant 6,6,complete,
13,Assess eligibility,2017-09-25 16:25:36.002,Variant 6,6,complete,
13,Check if home insurance quote is requested,2017-09-25 18:31:20.721,Variant 6,6,complete,
13,Send acceptance pack,2017-09-25 19:13:20.342,Variant 6,6,complete,
13,Verify repayment agreement,2017-09-25 19:57:55.502,Variant 6,6,complete,
13,Cancel application,2017-09-25 20:10:40.720,Variant 6,6,complete,
13,end_event_Loan  application canceled,2017-09-25 20:40:22.701,Variant 6,6,complete,
14,end_event_Loan application rejected,2017-09-25 20:40:22.701,Variant 32,32,,true
14,start_event_Loan  application received,2017-09-25 14:31:52.990,Variant 32,32,complete,
14,Check  application  form completeness,2017-09-25 17:23:43.923,Variant 32,32,complete,
14,Return application back to applicant,2017-09-25 17:54:34.620,Variant 32,32,complete,
14,Receive updated application,2017-09-25 18:40:34.938,Variant 32,32,complete,
14,Check  application  form completeness,2017-09-25 18:45:00.911,Variant 32,32,complete,
14,Check credit history,2017-09-25 19:18:10.602,Variant 32,32,complete,
14,Assess loan risk,2017-09-25 20:50:28.348,Variant 32,32,complete,
14,Appraise property,2017-09-25 22:37:28.398,Variant 32,32,complete,
14,Assess eligibility,2017-09-25 22:57:47.720,Variant 32,32,complete,
14,Reject application,2017-09-26 01:42:28.905,Variant 32,32,complete,
14,end_event_Loan application rejected,2017-09-26 02:00:03.382,Variant 32,32,complete,
15,Check  application  form completeness,2017-09-26 02:00:03.382,Variant 33,33,,true
15,start_event_Loan  application received,2017-09-26 09:52:51.650,Variant 33,33,complete,
15,Check  application  form completeness,2017-09-26 10:10:55.154,Variant 33,33,complete,
15,Appraise property,2017-09-26 10:12:20.249,Variant 33,33,complete,
15,Check credit history,2017-09-26 13:15:51.800,Variant 33,33,complete,
15,Assess loan risk,2017-09-26 13:35:47.967,Variant 33,33,complete,
15,Assess eligibility,2017-09-26 14:50:34.331,Variant 33,33,complete,
15,Reject application,2017-09-26 15:49:25.642,Variant 33,33,complete,
15,end_event_Loan application rejected,2017-09-26 17:29:21.133,Variant 33,33,complete,
16,start_event_Loan  application received,2017-09-27 20:21:00.688,Variant 34,34,complete,
16,Check  application  form completeness,2017-09-27 20:43:18.861,Variant 34,34,complete,
16,Return application back to applicant,2017-09-27 21:49:22.185,Variant 34,34,complete,
16,Receive updated application,2017-09-27 22:00:57.801,Variant 34,34,complete,
16,Check  application  form completeness,2017-09-27 22:33:09.619,Variant 34,34,complete,
16,end_event_Loan  application canceled,2017-09-27 22:33:09.619,Variant 34,34,,true
16,Return application back to applicant,2017-09-27 23:12:41.780,Variant 34,34,complete,
16,end_event_Loan application rejected,2017-09-27 23:12:41.780,Variant 34,34,,true
16,Receive updated application,2017-09-28 01:59:04.275,Variant 34,34,complete,
16,Check  application  form completeness,2017-09-28 03:45:53.496,Variant 34,34,complete,
16,Return application back to applicant,2017-09-28 04:33:29.852,Variant 34,34,complete,
16,Receive updated application,2017-09-28 05:27:18.831,Variant 34,34,complete,
16,Check  application  form completeness,2017-09-28 08:08:43.147,Variant 34,34,complete,
16,Check credit history,2017-09-28 08:14:06.815,Variant 34,34,complete,
16,Appraise property,2017-09-28 08:42:18.085,Variant 34,34,complete,
16,Assess loan risk,2017-09-28 11:27:26.001,Variant 34,34,complete,
16,Assess eligibility,2017-09-28 11:29:12.141,Variant 34,34,complete,
16,Check if home insurance quote is requested,2017-09-28 11:54:56.958,Variant 34,34,complete,
16,Send home insurance quote,2017-09-28 12:11:49.920,Variant 34,34,complete,
16,Verify repayment agreement,2017-09-28 13:47:19.905,Variant 34,34,complete,
16,Cancel application,2017-09-28 15:57:54.860,Variant 34,34,complete,
16,end_event_Loan  application canceled,2017-09-28 16:58:41.827,Variant 34,34,complete,
17,start_event_Loan  application received,2017-09-28 06:52:29.228,Variant 4,4,complete,
17,Check  application  form completeness,2017-09-28 07:21:53.312,Variant 4,4,complete,
17,Return application back to applicant,2017-09-28 07:28:31.661,Variant 4,4,complete,
17,Receive updated application,2017-09-28 08:42:10.346,Variant 4,4,complete,
17,Check  application  form completeness,2017-09-28 10:26:52.268,Variant 4,4,complete,
17,Appraise property,2017-09-28 10:26:55.665,Variant 4,4,complete,
17,Check credit history,2017-09-28 10:35:38.225,Variant 4,4,complete,
17,Assess loan risk,2017-09-28 10:41:30.181,Variant 4,4,complete,
17,Assess eligibility,2017-09-28 10:57:33.794,Variant 4,4,complete,
17,Reject application,2017-09-28 11:14:52.847,Variant 4,4,complete,
17,end_event_Loan application rejected,2017-09-28 13:49:32.476,Variant 4,4,complete,
18,start_event_Loan  application received,2017-09-28 15:21:30.488,Variant 1,1,complete,
18,Check  application  form completeness,2017-09-28 19:02:21.189,Variant 1,1,complete,
18,Appraise property,2017-09-28 19:43:59.294,Variant 1,1,complete,
18,Check credit history,2017-09-28 21:01:59.282,Variant 1,1,complete,
18,Assess loan risk,2017-09-28 22:43:22.344,Variant 1,1,complete,
18,Assess eligibility,2017-09-28 22:47:31.660,Variant 1,1,complete,
18,Reject application,2017-09-28 22:54:55.825,Variant 1,1,complete,
18,end_event_Loan application rejected,2017-09-29 02:14:11.065,Variant 1,1,complete,
19,start_event_Loan  application received,2017-09-29 03:02:11.413,Variant 35,35,complete,
19,Check  application  form completeness,2017-09-29 05:56:23.695,Variant 35,35,complete,
19,Return application back to applicant,2017-09-29 07:30:31.453,Variant 35,35,complete,
19,Receive updated application,2017-09-29 08:06:08.074,Variant 35,35,complete,
19,Check  application  form completeness,2017-09-29 08:49:48.310,Variant 35,35,complete,
19,Check credit history,2017-09-29 08:51:33.852,Variant 35,35,complete,
19,Appraise property,2017-09-29 12:42:41.724,Variant 35,35,complete,
19,Assess loan risk,2017-09-29 13:07:04.860,Variant 35,35,complete,
19,Assess eligibility,2017-09-29 13:12:27.341,Variant 35,35,complete,
19,Check if home insurance quote is requested,2017-09-29 13:43:32.306,Variant 35,35,complete,
19,Send acceptance pack,2017-09-29 13:49:38.101,Variant 35,35,complete,
19,Verify repayment agreement,2017-09-29 15:04:00.348,Variant 35,35,complete,
19,Check if home insurance quote is requested,2017-09-29 15:04:00.348,Variant 35,35,,true
19,Cancel application,2017-09-29 15:24:27.091,Variant 35,35,complete,
19,Check credit history,2017-09-29 15:24:27.091,Variant 35,35,,true
19,end_event_Loan  application canceled,2017-09-29 15:50:40.643,Variant 35,35,complete,
20,start_event_Loan  application received,2017-10-01 09:45:56.206,Variant 36,36,complete,
20,Check  application  form completeness,2017-10-01 10:12:08.504,Variant 36,36,complete,
20,Return application back to applicant,2017-10-01 11:27:25.062,Variant 36,36,complete,
20,Receive updated application,2017-10-01 13:49:47.993,Variant 36,36,complete,
20,Check  application  form completeness,2017-10-01 14:09:23.473,Variant 36,36,complete,
20,Check credit history,2017-10-01 15:04:19.863,Variant 36,36,complete,
20,Appraise property,2017-10-01 15:16:20.645,Variant 36,36,complete,
20,Assess loan risk,2017-10-01 15:17:24.734,Variant 36,36,complete,
20,Assess eligibility,2017-10-01 16:18:36.235,Variant 36,36,complete,
20,Send home insurance quote,2017-10-01 16:18:36.235,Variant 36,36,,true
20,Reject application,2017-10-01 17:52:26.270,Variant 36,36,complete,
20,end_event_Loan application rejected,2017-10-01 18:39:44.276,Variant 36,36,complete,
21,start_event_Loan  application received,2017-10-02 04:21:19.863,Variant 37,37,complete,
21,Reject application,2017-10-02 04:21:19.863,Variant 37,37,,true
21,Check  application  form completeness,2017-10-02 04:59:33.063,Variant 37,37,complete,
21,Check credit history,2017-10-02 06:37:12.672,Variant 37,37,complete,
21,Assess loan risk,2017-10-02 06:40:05.716,Variant 37,37,complete,
21,Appraise property,2017-10-02 06:49:21.756,Variant 37,37,complete,
21,Assess eligibility,2017-10-02 10:16:40.170,Variant 37,37,complete,
21,Reject application,2017-10-02 10:21:25.944,Variant 37,37,complete,
21,end_event_Loan application rejected,2017-10-02 10:30:13.680,Variant 37,37,complete,
22,start_event_Loan  application received,2017-10-03 13:43:01.069,Variant 38,38,complete,
22,Check  application  form completeness,2017-10-03 14:01:58.048,Variant 38,38,complete,
22,Return application back to applicant,2017-10-03 14:21:35.356,Variant 38,38,complete,
22,Receive updated application,2017-10-03 16:48:08.721,Variant 38,38,complete,
22,Check  application  form completeness,2017-10-03 18:34:11.549,Variant 38,38,complete,
22,Return application back to applicant,2017-10-03 19:07:48.505,Variant 38,38,complete,
22,Receive updated application,2017-10-03 19:16:00.210,Variant 38,38,complete,
22,Check  application  form completeness,2017-10-03 19:29:35.342,Variant 38,38,complete,
22,Return application back to applicant,2017-10-03 21:40:43.367,Variant 38,38,complete,
22,Receive updated application,2017-10-03 22:52:04.445,Variant 38,38,complete,
22,Check  application  form completeness,2017-10-04 01:47:56.335,Variant 38,38,complete,
22,Return application back to applicant,2017-10-04 02:15:11.670,Variant 38,38,complete,
22,Receive updated application,2017-10-04 04:02:47.814,Variant 38,38,complete,
22,Appraise property,2017-10-04 04:02:47.814,Variant 38,38,,true
22,Check  application  form completeness,2017-10-04 05:54:51.719,Variant 38,38,complete,
22,Appraise property,2017-10-04 06:07:30.412,Variant 38,38,complete,
22,Check credit history,2017-10-04 12:18:15.813,Variant 38,38,complete,
22,Assess loan risk,2017-10-04 12:54:29.212,Variant 38,38,complete,
22,Assess eligibility,2017-10-04 13:16:30.398,Variant 38,38,complete,
22,Reject application,2017-10-04 13:26:36.360,Variant 38,38,complete,
22,end_event_Loan application rejected,2017-10-04 14:17:07.183,Variant 38,38,complete,
23,start_event_Loan  application received,2017-10-04 12:51:59.514,Variant 39,39,complete,
23,Check  application  form completeness,2017-10-04 15:08:00.735,Variant 39,39,complete,
23,Check credit history,2017-10-04 16:32:19.446,Variant 39,39,complete,
23,Appraise property,2017-10-04 17:04:43.422,Variant 39,39,complete,
23,Assess loan risk,2017-10-04 17:22:32.046,Variant 39,39,complete,
23,Assess eligibility,2017-10-04 18:16:13.205,Variant 39,39,complete,
23,Check if home insurance quote is requested,2017-10-04 19:37:20.977,Variant 39,39,complete,
23,Send home insurance quote,2017-10-04 21:30:00.921,Variant 39,39,complete,
23,Verify repayment agreement,2017-10-04 22:58:41.784,Variant 39,39,complete,
23,end_event_Loan  application approved,2017-10-04 22:58:41.784,Variant 39,39,,true
23,Cancel application,2017-10-04 23:45:10.862,Variant 39,39,complete,
23,end_event_Loan  application canceled,2017-10-05 02:25:42.555,Variant 39,39,complete,
24,start_event_Loan  application received,2017-10-04 17:23:31.456,Variant 2,2,complete,
24,Check  application  form completeness,2017-10-04 21:44:27.675,Variant 2,2,complete,
24,Check credit history,2017-10-04 22:24:25.863,Variant 2,2,complete,
24,Assess loan risk,2017-10-04 22:38:09.934,Variant 2,2,complete,
24,Appraise property,2017-10-04 23:18:17.230,Variant 2,2,complete,
24,Assess eligibility,2017-10-05 02:41:40.517,Variant 2,2,complete,
24,Reject application,2017-10-05 02:51:30.995,Variant 2,2,complete,
24,end_event_Loan application rejected,2017-10-05 03:12:27.710,Variant 2,2,complete,
25,start_event_Loan  application received,2017-10-05 02:56:19.723,Variant 6,6,complete,
25,Check  application  form completeness,2017-10-05 04:29:46.854,Variant 6,6,complete,
25,Appraise property,2017-10-05 07:28:50.462,Variant 6,6,complete,
25,Check credit history,2017-10-05 07:49:15.834,Variant 6,6,complete,
25,Assess loan risk,2017-10-05 08:00:13.273,Variant 6,6,complete,
25,Assess eligibility,2017-10-05 08:04:42.699,Variant 6,6,complete,
25,Check if home insurance quote is requested,2017-10-05 08:10:37.507,Variant 6,6,complete,
25,Send acceptance pack,2017-10-05 08:38:04.812,Variant 6,6,complete,
25,Verify repayment agreement,2017-10-05 10:19:41.513,Variant 6,6,complete,
25,Cancel application,2017-10-05 11:44:55.316,Variant 6,6,complete,
25,end_event_Loan  application canceled,2017-10-05 12:41:26.397,Variant 6,6,complete,
26,start_event_Loan  application received,2017-10-06 01:23:22.441,Variant 20,20,complete,
26,Check  application  form completeness,2017-10-06 01:23:25.119,Variant 20,20,complete,
26,Return application back to applicant,2017-10-06 03:21:19.900,Variant 20,20,complete,
26,Receive updated application,2017-10-06 04:51:06.475,Variant 20,20,complete,
26,Check  application  form completeness,2017-10-06 05:43:00.163,Variant 20,20,complete,
26,Appraise property,2017-10-06 05:50:26.169,Variant 20,20,complete,
26,Check credit history,2017-10-06 07:54:50.916,Variant 20,20,complete,
26,Assess loan risk,2017-10-06 08:13:04.336,Variant 20,20,complete,
26,Assess eligibility,2017-10-06 08:36:02.415,Variant 20,20,complete,
26,Check if home insurance quote is requested,2017-10-06 08:54:14.364,Variant 20,20,complete,
26,Send acceptance pack,2017-10-06 11:12:14.760,Variant 20,20,complete,
26,Verify repayment agreement,2017-10-06 12:39:33.897,Variant 20,20,complete,
26,Cancel application,2017-10-06 12:48:03.527,Variant 20,20,complete,
26,end_event_Loan  application canceled,2017-10-06 13:23:15.951,Variant 20,20,complete,
27,start_event_Loan  application received,2017-10-06 09:46:08.846,Variant 9,9,complete,
27,Check  application  form completeness,2017-10-06 11:04:05.510,Variant 9,9,complete,
27,Check credit history,2017-10-06 11:26:41.033,Variant 9,9,complete,
27,Appraise property,2017-10-06 11:48:48.322,Variant 9,9,complete,
27,Assess loan risk,2017-10-06 14:19:08.693,Variant 9,9,complete,
27,Assess eligibility,2017-10-06 15:12:31.858,Variant 9,9,complete,
27,Check if home insurance quote is requested,2017-10-06 15:23:42.890,Variant 9,9,complete,
27,Send acceptance pack,2017-10-06 17:40:45.087,Variant 9,9,complete,
27,Verify repayment agreement,2017-10-06 19:02:08.703,Variant 9,9,complete,
27,Cancel application,2017-10-06 19:19:20.086,Variant 9,9,complete,
27,end_event_Loan  application canceled,2017-10-06 20:17:02.724,Variant 9,9,complete,
28,start_event_Loan  application received,2017-10-06 20:39:48.169,Variant 40,40,complete,
